,cmpdname,isosmiles,target
2034,6-Amino-2H-chromen-2-one,C1=CC2=C(C=CC(=O)O2)C=C1N,1
2035,Chlortoluron,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,0
2036,Methyl butyrate,CCCOC(=O)CC,0
2037,Piperacillin/tazobactam,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,1
2038,Ronnel,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0
2039,"1,2-Dinitrobenzene",O=N(=O)c1ccccc1N(=O)=O,0
2040,6-Methylchrysene,Cc1cc2c3ccccc3ccc2c4ccccc14,0
2041,"2-(4-Bromo-2-oxo-1,2-dihydropyridin-1-yl)acetic acid",C1=CN(C(=O)C=C1Br)CC(=O)O,1
2042,Pyridoxal 5'-phosphate(2-),CC1=NC=C(C(=C1O)C=O)COP(=O)([O-])[O-],1
2043,(E)-hexadec-2-enoyl-CoA(4-),CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2044,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0
2045,L-arabinose,C1OC(O)C(O)C(O)C1O,0
2046,2-Napthol,Oc1ccc2ccccc2c1,0
2047,4-Acetamidobenzoic acid,CC(=O)NC1=CC=C(C=C1)C(=O)O,1
2048,Pyrophosphoric acid,OP(=O)(O)OP(=O)(O)O,1
2049,5'-Phosphoribosylformylglycinamidine,C([C@@H]1[C@H]([C@H]([C@@H](O1)/N=C(/CNC=O)\\N)O)O)OP(=O)(O)O,1
2050,5-Hydroxyindole-3-acetaldehyde,C1=CC2=C(C=C1O)C(=CN2)CC=O,1
2051,2-Bromotoluene,Cc1ccccc1Br,0
2052,Acetamide,CC(=O)N,0
2053,D-mannopyranose 6-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)OP(=O)([O-])[O-],1
2054,Chloropham,CC(C)OC(=O)Nc1cccc(Cl)c1,0
2055,bromopropylate,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,0
2056,"2,6-Dichlorophenylacetic acid",C1=CC(=C(C(=C1)Cl)CC(=O)O)Cl,1
2057,Propionitrile,CCC#N,0
2058,p-Nitrotoluene,Cc1ccc(cc1)N(=O)=O,0
2059,"Atovaquone(0,430mg/ml) - neutral",OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,0
2060,Butanethiol ,CCCCS,0
2061,N-carbamoyl-beta-alaninate,C(CNC(=O)N)C(=O)[O-],1
2062,Amitraz,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,0
2063,"1,2-Benzisoxazol-3-amine",C1=CC=C2C(=C1)C(=NO2)N,1
2064,Dimefuron,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,0
2065,Dichlorophen,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,0
2066,Dexamethasone 21-phosphate disodium salt,CC.C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],1
2067,Xylitol,C([C@H](C([C@H](CO)O)O)O)O,1
2068,Oxytocin,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,1
2069,RTI 13,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,0
2070,"1-Propanone, 2-methyl-1-(4-methylphenyl)-",CC1=CC=C(C=C1)C(=O)C(C)C,1
2071,"N-[5-[[2-(2,6-dimethylphenoxy)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanamide;1,3-thiazol-5-ylmethyl N-[(2S,3S,5S)-3-hydroxy-5-[[(2S)-3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]carbamate",CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O.CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1
2072,"(1R,2S)-1-hydroxy-2-[[(2S)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,1
2073,Progesterone,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1
2074,(1R)-2-(methylsulfonyl)-1-phenylethan-1-ol,CS(=O)(=O)C[C@@H](C1=CC=CC=C1)O,1
2075,cyclosporin A,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1
2076,Rivaroxaban,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl,1
2077,CDP trianion,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O,1
2078,"4-[(Dimethylamino)methyl]-1,3-thiazol-2-amine",CN(C)CC1=CSC(=N1)N,1
2079,"2-(2-Chloro-4-iodophenylamino)-3,4-difluorobenzoic acid",C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)O,1
2080,Isatin,C1=CC=C2C(=C1)C(=O)C(=O)N2,1
2081,"(1R,2S,5S)-N-[(2S,3R)-4-amino-1-cyclobutyl-3-hydroxy-4-oxobutan-2-yl]-3-[N-(tert-butylcarbamoyl)-3-methyl-L-valyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC3CCC3)[C@H](C(=O)N)O)C,1
2082,Debrisoquine,C1CN(CC2=CC=CC=C21)C(=N)N,1
2083,5-Methyl-3-phenylisoxazole-4-carboxylic acid,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)O,1
2084,Tetrachloromethane,ClC(Cl)(Cl)Cl,0
2085,seleno-L-homocysteine,C(C[Se])[C@@H](C(=O)[O-])[NH3+],1
2086,Sildenafil citrate,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1
2087,Phosphate-Buffered Saline,OP(=O)(O)[O-].OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Cl-].[Cl-].[K+].[K+],1
2088,1-acetyl-N-methyl-N-phenylpiperidine-4-carboxamide,CC(=O)N1CCC(CC1)C(=O)N(C)C2=CC=CC=C2,1
2089,5-Phosphoribosyl-n-formylglycinamide,C([C@@H]1[C@H]([C@H](C(O1)NCC(=O)NC=O)O)O)OP(=O)(O)O,1
2090,1-Chloropropane,CCCCl,0
2091,Firazyr,C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,1
2092,"1,3-Dinitrobenzene",O=N(=O)c1cccc(c1)N(=O)=O,0
2093,"2,3-Dichlorophenol",Oc1cccc(Cl)c1Cl,0
2094,N-formimidoyl-L-glutamate(1-),C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH+]=CN,1
2095,"(1S,2S)-2-[[(2S)-2-[[(1S,2S,4S)-2-bicyclo[2.2.1]hept-5-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@@H]3C[C@H]2C=C3,1
2096,trans-4-coumaroyl-CoA(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O,1
2097,Propetamphos,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,0
2098,Salicin,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0
2099,Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,1
2100,5-Nitrothiazole,C1=C(SC=N1)[N+](=O)[O-],1
2101,Etomidate,CCOC(=O)c1cncn1C(C)c2ccccc2,0
2102,Mannitol,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,1
2103,Minoxidil,Nc1cc(nc(N)n1=O)N2CCCCC2 ,0
2104,propanoyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2105,Acetylcholine,CC(=O)OCC[N+](C)(C)C,1
2106,Benzo(b)fluoranthene,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,0
2107,2h-Imidazol-4-Ylacetic Acid,C1N=CC(=N1)CC(=O)O,1
2108,isophorone,CC1=CC(=O)CC(C)(C)C1 ,0
2109,"4-[(3R)-3-fluoropiperidin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine",C1C[C@H](CN(C1)C2=NC=NC3=C2C=CN3)F,1
2110,5-Cholesten-3beta-25-diol-3-sulfate,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C,1
2111,gamma-Linolenic acid,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O,1
2112,2-Methylheptane,CCCCCC(C)C,0
2113,Enoxaparin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,1
2114,"3,3-Dimethylpentane",CCC(C)(C)CC,0
2115,Docosahexaenoic acid,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O,1
2116,Fumarate(1-),C(=C/C(=O)[O-])\\C(=O)O,1
2117,Daclatasvir,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,1
2118,2-Methylbutan-2-ol,CCC(C)(C)O,0
2119,Icatibant acetate,CC(=O)O.C1CC[C@H]2[C@@H](C1)C[C@H](N2C(=O)[C@H]3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H]7CCCN7C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,1
2120,N-[(benzyloxy)carbonyl]-L-valyl-N-{(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}-L-phenylalaninamide,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCC3=CC=CC=C3,1
2121,metalaxyl,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,0
2122,Tetrachloroethylene,ClC(=C(Cl)Cl)Cl,0
2123,2-Acetamidothiazole,CC(=O)NC1=NC=CS1,1
2124,"1,3-Difluorobenzene",Fc1cccc(F)c1,0
2125,"2,3,6-Trichlorophenol",Oc1c(Cl)ccc(Cl)c1Cl,0
2126,Furane,c1ccoc1,0
2127,norethindrone acetate,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,0
2128,1-Heptene,CCCCCC=C,0
2129,1-[4-(Methylsulfonyl)phenyl]piperazine,CS(=O)(=O)C1=CC=C(C=C1)N2CCNCC2,1
2130,Selenophosphoric acid,OP(=O)(O)[SeH],1
2131,Masitinib,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,1
2132,Posaconazole,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,1
2133,"2,2'-PCB",Clc1ccccc1c2ccccc2Cl ,0
2134,Bromhexine hydrochloride,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl,1
2135,5-Methylisoxazole-3-carboxylic acid,CC1=CC(=NO1)C(=O)O,1
2136,"Etoposide (148-167,25mg/ml)",COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,0
2137,UDP-D-galactose(2-),C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,1
2138,"2-[[(1R)-1-[7-Methyl-2-(4-morpholinyl)-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl]ethyl]amino]benzoic acid",CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1
2139,2-Pentanol,CCCC(C)O,0
2140,2-Chlorobutane,CCC(C)Cl,0
2141,Hesperidin,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,1
2142,N-(5-tert-butyl-1H-pyrazol-3-yl)-N-[(1R)-2-(2-ethyl-6-methylanilino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC1=CC=CC(=C1NC(=O)[C@@H](C2=CN=CC=C2)N(C3=NNC(=C3)C(C)(C)C)C(=O)CC)C,1
2143,"2,2',3,3',4,4',5,5',6,6'-PCB",Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,0
2144,"1,1,2-Trichloroethane",ClCC(Cl)Cl,0
2145,piperonal,O=Cc2ccc1OCOc1c2 ,0
2146,"1,3,5-Trinitrobenzene",O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,0
2147,2-Chloro-2-methylbutane,CCC(C)(C)Cl,0
2148,Ile(5)-angiotensin II dizwitterion,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)[O-])NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(=O)[O-])[NH3+],1
2149,Zavegepant,CC1=CC(=CC2=C1NN=C2)C[C@H](C(=O)N3CCN(CC3)C4CCN(CC4)C)NC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O,1
2150,"Propanamide, 2-methyl-N-(2-methyl-2H-tetrazol-5-yl)-",CC(C)C(=O)NC1=NN(N=N1)C,1
2151,Enisamium iodide,C[N+]1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2.[I-],1
2152,1-Bromopropane,CCCBr,0
2153,"9-Methyl-9H-purine-2,6-diamine",CN1C=NC2=C(N=C(N=C21)N)N,1
2154,(3-Carboxy-2-(R)-hydroxy-propyl)-trimethyl-ammonium,C[N+](C)(C)C[C@@H](CC(=O)O)O,1
2155,dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0
2156,Dicofol,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0
2157,dTTP trianion,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,1
2158,"(2S,4R,5S)-5-(Hydroxymethyl)oxolane-2,4-diol",C1[C@H]([C@@H](O[C@@H]1O)CO)O,1
2159,Indan,C1Cc2ccccc2C1,0
2160,N-[4-(aminomethyl)phenyl]methanesulfonamide,CS(=O)(=O)NC1=CC=C(C=C1)CN,1
2161,2-Bromopropane,CC(C)Br,0
2162,t-Pentylbenzene,CC(C)(C)Cc1ccccc1,0
2163,beta-Tocopherol,CC1=CC(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,1
2164,cycloate,CCSC(=O)N(CC)C1CCCCC1 ,0
2165,Darunavir,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,1
2166,"(3S,3'S,4'S,5'S,6'R)-5-[(4-ethylphenyl)methyl]-6'-(hydroxymethyl)spiro[1H-2-benzofuran-3,2'-oxane]-3',4',5'-triol",CCC1=CC=C(C=C1)CC2=CC3=C(CO[C@@]34[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C2,1
2167,Vadadustat,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O,1
2168,(2S)-2-acetamido-N-prop-2-enylbutanediamide,CC(=O)N[C@@H](CC(=O)N)C(=O)NCC=C,1
2169,Leflunomide,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,1
2170,1-Pentene ,CCCC=C,0
2171,2-(4-Acetylpiperazin-1-yl)sulfonylbenzonitrile,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CC=C2C#N,1
2172,Calcitriol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)C,1
2173,Dibenzothiophene,c1ccc2c(c1)sc3ccccc23,0
2174,leukotriene C4(2-),CCCCC/C=C\\C/C=C\\C=C\\C=C\\[C@H]([C@H](CCCC(=O)[O-])O)SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+],1
2175,Baicalein,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,1
2176,Lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,1
2177,Dihydroneopterin triphosphate,C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,1
2178,Phosphohydroxypyruvate,C(C(=O)C(=O)[O-])OP(=O)([O-])[O-],1
2179,CID 23679441,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+],1
2180,Flavin adenine dinucleotide,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,1
2181,6-phosphonatooxy-D-gluconate,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-],1
2182,RTI 5,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,0
2183,Secobarbital,O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,0
2184,Levofloxacin,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,1
2185,4-Pentene-1-ol,OCCCC=C,0
2186,Benzo(a)pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,0
2187,Myo-inositol hexakisphosphate(12-),C1(C(C(C(C(C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-],1
2188,"3,4-Dichlorophenol",Oc1ccc(Cl)c(Cl)c1,0
2189,L-kynureninate,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)[O-])N)N,1
2190,Otamixaban,C[C@H]([C@@H](CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-],1
2191,Duvelisib,C[C@@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,1
2192,Pyridoxamine 5'-phosphate(1-),CC1=NC=C(C(=C1O)C[NH3+])COP(=O)([O-])[O-],1
2193,"1,1-Dichloroethane",CC(Cl)Cl,0
2194,"4-Acetyl-3-Ethyl-N,5-Dimethyl-1h-Pyrrole-2-Carboxamide",CCC1=C(NC(=C1C(=O)C)C)C(=O)NC,1
2195,Trimethyl glycine,C[N+](C)(C)CC(=O)O,1
2196,"(1R,2S)-2-[[(2S)-2-[[(1S,2S,4S)-2-bicyclo[2.2.1]hept-5-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@@H]3C[C@H]2C=C3,1
2197,Isopropalin,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0
2198,Azithromycin Monohydrate,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O.O,1
2199,Sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1
2200,4-hexylresorcinol,c1(O)cc(O)ccc1CCCCCC,0
2201,"2,4(1H,3H)-Pyrimidinedione, 5-fluoro-1-(tetrahydro-2-furanyl)-, (R)-",C1C[C@@H](OC1)N2C=C(C(=O)NC2=O)F,1
2202,Adenosylcobalamin,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co],1
2203,"3-(3-Oxo-3,4-dihydroquinoxalin-2-yl)propanoic acid",C1=CC=C2C(=C1)NC(=O)C(=N2)CCC(=O)O,1
2204,Teprotide,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@@H]7CCC(=O)N7,1
2205,Diazepam,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,0
2206,Guanosine,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,1
2207,3[N-Morpholino]propane sulfonic acid,C1COCCN1CCCS(=O)(=O)O,1
2208,Triphenylene,c1ccc2c(c1)c3ccccc3c4ccccc24,0
2209,1-(2-Aminoethyl)-3-phenylurea,C1=CC=C(C=C1)NC(=O)NCCN,1
2210,erythro-4-hydroxy-L-glutamate(1-),C([C@@H](C(=O)[O-])[NH3+])[C@H](C(=O)[O-])O,1
2211,Benzo(a)fluorene,C1c2ccccc2c3ccc4ccccc4c13,0
2212,Epoprostenol,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,1
2213,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,1
2214,4-Hydroxybenzoate,C1=CC(=CC=C1C(=O)O)[O-],1
2215,p-t-Butylphenol,CC(C)(C)c1ccc(O)cc1,0
2216,N-(4-methoxyphenyl)-N'-pyridin-4-ylurea,COC1=CC=C(C=C1)NC(=O)NC2=CC=NC=C2,1
2217,benzoin,OC(C(=O)c1ccccc1)c2ccccc2,0
2218,Quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1
2219,3-Hydroxypicolinic acid,C1=CC(=C(N=C1)C(=O)O)O,1
2220,Prednisolone,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,1
2221,Fenarimol,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,0
2222,Luminol sodium salt,C1=CC2=C(C(=C1)N)C(=O)NNC2=O.[Na],1
