,cmpdname,isosmiles,target
2473,atolide,C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,0
2474,propicillin,CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,0
2475,1-[(2~{S})-2-methylmorpholin-4-yl]-2-pyrazol-1-yl-ethanone,C[C@H]1CN(CCO1)C(=O)CN2C=CC=N2,1
2476,nicopholine,C1=CC=NC=C1C(N2CCOCC2)=O,0
2477,Guanosine,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,1
2478,Selenophosphoric acid,OP(=O)(O)[SeH],1
2479,5-Formimidoyltetrahydrofolate(2-),C1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
2480,fluocortolone-caproate,CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,0
2481,"1-Propanone, 2-methyl-1-(4-methylphenyl)-",CC1=CC=C(C=C1)C(=O)C(C)C,1
2482,"7,8-Dihydro-5H-pyrano[4,3-B]pyridin-3-amine",C1COCC2=C1N=CC(=C2)N,1
2483,(R)-5-phosphonatomevalonate(3-),C[C@@](CCOP(=O)([O-])[O-])(CC(=O)[O-])O,1
2484,Tanakan,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O,1
2485,rifapentine,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=C(NC(=O)C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)\C)C(=C/NN5CCN(CC5)C6CCCC6)\C(=O)c4c3C2=O)O,0
2486,N-[2-(4-fluorophenyl)ethyl]methanesulfonamide,CS(=O)(=O)NCCC1=CC=C(C=C1)F,1
2487,2-Chloroisonicotinamide,C1=CN=C(C=C1C(=O)N)Cl,1
2488,clobetasone-butyrate,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)C(C3)=O)C[C@@H]4C)C)(OC(CCC)=O)C(CCl)=O,0
2489,1-acetyl-N-(6-methoxypyridin-3-yl)piperidine-4-carboxamide,CC(=O)N1CCC(CC1)C(=O)NC2=CN=C(C=C2)OC,1
2490,SB204484,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ncn2)=O,0
2491,"N-[(3S)-1,1-dioxo-2,3-dihydrothiophen-3-yl]-N-phenylacetamide",CC(=O)N([C@@H]1CS(=O)(=O)C=C1)C2=CC=CC=C2,1
2492,tetrabarbital,C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,0
2493,"4E,15Z-Bilirubin IXa",CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C/4\\C(=C(C(=O)N4)C=C)C,1
2494,Icotidine,[Cl-].[Cl-].[Cl-].COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2.[H+].[H+].[H+],0
2495,"(2S,3R)-3-[(2-aminopyridin-4-yl)methyl]-1-[[(1R)-1-cyclooctylethyl]carbamoyl]-4-oxoazetidine-2-carboxylic acid",C[C@H](C1CCCCCCC1)NC(=O)N2[C@@H]([C@H](C2=O)CC3=CC(=NC=C3)N)C(=O)O,1
2496,Terconazole,CC(C)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2,0
2497,lexithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,0
2498,memantine,CC12CC3(CC(C1)(CC(C2)C3)N)C,0
2499,28,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nccs1,0
2500,Tradipitant,C1=CC=C(C(=C1)C(=O)C2=C(N=CC=C2)C3=C(N(N=N3)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=NC=C5)Cl,1
2501,2-(1H-indol-3-yl)acetaldehyde,C1=CC=C2C(=C1)C(=CN2)CC=O,1
2502,cp20,CN1C=CC(=O)C(=C1C)O,0
2503,cefoxitin,CO[C@]1(NC(=O)Cc2sccc2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O,0
2504,eqvalan,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC3C[C@@H](C\C=C(C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](OC5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C/6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8CC(O[C@@H](C)[C@@H]8O)O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]/%10[C@@H](C)/C=C/C=C/%11CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)OC%13C[C@@H](C\C=C%10C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C,0
2505,vigabatrin,C(C(C=C)N)CC(O)=O,0
2506,Firazyr,C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,1
2507,Dtxsid90960063,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,1
2508,"Estra-1,3,5(10)-triene-3,17-diol",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O,1
2509,Cycloserine,NC1CONC1=O,0
2510,Bis-hydroxylated-L-663581,c12c(C(N(Cc3n1cnc3c1noc(n1)C(CO)(CO)C)C)=O)c(ccc2)Cl,0
2511,"6,7-Dihydrobiopterin",CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O,1
2512,Tifluadom,CN1C(CNC(=O)c2cscc2)CN=C(c3ccccc3F)c4ccccc14,0
2513,3-oxotetradecanoyl-CoA(4-),CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2514,"5-[(azetidin-3-yl)amino]-N-[(1R)-1-{3-[5-({[(1S,3R)-3-hydroxycyclopentyl]amino}methyl)thiophen-2-yl]phenyl}ethyl]-2-methylbenzamide",CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)O,1
2515,Cortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0
2516,pyritinol,C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C,0
2517,Inosinic acid,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,1
2518,Clofazimine,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,0
2519,U50488,CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,0
2520,lesopitron,C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,0
2521,levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc4ccc(O)cc34,0
2522,ceftizoxime,CO/N=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)/c3csc(N)n3,0
2523,elfazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F,0
2524,isopropicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O,0
2525,tribromoethanol,BrCC(O)(Br)Br,0
2526,Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,0
2527,fluzinamide,C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,0
2528,mezlocillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)[S](C)(=O)=O)c4ccccc4)C(=O)N2[C@H]1C(O)=O,0
2529,edaravone,C2=C(N1N=C(C)CC1=O)C=CC=C2,0
2530,bipenamol,S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,0
2531,Salicylhydroxamic acid,C1=CC=C(C(=C1)C(=O)NO)O,1
2532,oxifentorex,C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],0
2533,succinyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])O,1
2534,epicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,0
2535,Tridecactide,CC(C)[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)N,1
2536,phenobarbital,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0
2537,Teprotide,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@@H]7CCC(=O)N7,1
2538,Estradiol cypionate,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,1
2539,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,0
2540,indatraline,[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-],0
2541,clorgiline,C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,0
2542,GTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)N=C(NC2=O)N,1
2543,butabarbital,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
2544,mannitol,OCC(O)C(O)C(O)C(O)CO,0
2545,2-Methylpropanoyl-CoA,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2546,dimethazan,C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O,0
2547,2'-Deoxyguanosine-5'-triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
2548,gamma-Linolenic acid,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O,1
2549,pethidine,CCOC(=O)C1(CCN(C)CC1)c2ccccc2,0
2550,Unii-V2YK90BZ31,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Sn+2],1
2551,sedecamycin,CC1C2CC(OC(C)=O)\C=C\C(=C\CC(O)/C=C/C(=C/C(NC(=O)C(C)=O)C(C)(C(=O)O2)C1=O)C)C,0
2552,pinoxepin,OCCN1CCN(CC\C=C/2c3ccccc3COc4ccc(Cl)cc24)CC1,0
2553,1-Methylnicotinamide,C[N+]1=CC=CC(=C1)C(=O)N,1
2554,Diacerein,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,1
2555,3-(4-Hydroxyphenyl)pyruvate,C1=CC(=CC=C1CC(=O)C(=O)[O-])O,1
2556,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1
2557,encyprate,C1=CC=CC=C1CN(C2CC2)C(OCC)=O,0
2558,Oxalacetate,C(C(=O)C(=O)[O-])C(=O)[O-],1
2559,2-thiophen-2-yl-1H-imidazole,C1=CSC(=C1)C2=NC=CN2,1
2560,mirincamycin,CCCCCC1CNC(C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,0
2561,etifoxine,[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-],0
2562,tianeptine,C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,0
2563,Cozaar,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],1
2564,Bemcentinib,C1CCN(C1)[C@H]2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76,1
2565,thiazesim(tiazesim),C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,0
2566,"1-[4-(2,4-Dimethylphenyl)sulfonylpiperazin-1-yl]ethanone",CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C)C,1
2567,Stanozolol,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,0
2568,"(3-methyl-2,4-dioxo-3,4-dihydroquinazolin-1(2H)-yl)acetic acid",CN1C(=O)C2=CC=CC=C2N(C1=O)CC(=O)O,1
2569,2-Iodoadenosine-5'-O-[(phosphonomethyl)phosphonic Acid],C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(CP(=O)(O)O)O)O)O)I)N,1
2570,SB205605,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,0
2571,Bretyliumtosilate,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,0
2572,SB204454,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[C@]2(CC1)NC(NC2=O)=O)CN1CCCC1)=O,0
2573,Metampicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N=C)C(=O)O)C,1
2574,Homovanillin,COC1=C(C=CC(=C1)CC=O)O,1
2575,4-(2-Aminoethyl)-2-methoxyphenol,COC1=C(C=CC(=C1)CCN)O,1
2576,BRL53080,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,0
2577,Angiotensin III,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)N,1
2578,Bethanechol,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0
2579,amphetamine,CC(N)Cc1ccccc1,0
2580,nefiracetam,C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C,0
2581,Descovy,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3.C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,1
2582,ceftiolene,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C\SC3=NNC(=O)C(=O)N3CC=O)/c4csc(N)n4,0
2583,pyridarone,C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3,0
2584,Progesterone,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1
2585,cefdinir,Nc1scc(n1)\C(=N\O)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)C=C,0
2586,Thiamin diphosphate,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-],1
2587,lopirazepam,C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,0
2588,anseculin,COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,0
2589,iproclozide,C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,0
2590,morsuximide,C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3,0
2591,tolazamide,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,0
2592,pirbenicillin,CC1(C)SC2C(N([C@H](C(=O)NC(=O)CN)c3ccccc3)C(=N)c4ccncc4)C(=O)N2C1C(O)=O,0
2593,deserpidine,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,0
2594,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)",C[C@@H]([C@H](C)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2595,"4,6-Dihydroxyquinoline",C1=CC2=C(C=C1O)C(=O)C=CN2,1
2596,1-Benzhydrylazetidin-3-ol,C1C(CN1C(C2=CC=CC=C2)C3=CC=CC=C3)O,1
2597,4-Methylzymosterol intermediate 2,C[C@@H]1[C@H]2CCC3=C([C@]2(CCC1=O)C)CC[C@]4([C@@H]3CC[C@@H]4[C@H](C)CCC=C(C)C)C,1
2598,"(3S,4S)-4-(3-methoxyphenyl)oxane-3-carboxylic acid",COC1=CC=CC(=C1)[C@H]2CCOC[C@H]2C(=O)O,1
2599,"9-Methyl-9H-purine-2,6-diamine",CN1C=NC2=C(N=C(N=C21)N)N,1
2600,MaxEPA,CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O,1
2601,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,0
2602,lorpiprazole,[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,0
2603,5'-Deoxy-5'-methylthioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
2604,"""2,2-dimethylbutane""",CCC(C)(C)C,0
2605,"[(1R,3R)-4-[(15Z,17E)-16-formyl-18-(4-hydroxy-2,2,6,6-tetramethylcyclohexyl)-3,7,12-trimethyl-14-oxooctadeca-2,4,6,8,10,12,15,17-octaenylidene]-3-hydroxy-3,5,5-trimethylcyclohexyl] acetate",CC(=CC=CC(=CC=C1[C@](C[C@@H](CC1(C)C)OC(=O)C)(C)O)C)C=CC=CC(=CC(=O)/C=C(/C=C/C2C(CC(CC2(C)C)O)(C)C)\\C=O)C,1
2606,Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,1
2607,Thiotepa,S=[P](N1CC1)(N2CC2)N3CC3,0
2608,"(3R,4R,5R)-3,4-Bis(benzyloxy)-5-((benzyloxy)methyl)dihydrofuran-2(3H)-one",C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@H](C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,1
2609,L-Homotyrosine,C1=CC(=CC=C1CC[C@@H](C(=O)O)N)O,1
2610,Fluticasone propionate,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,1
2611,benserazide,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0
2612,fosenazide,C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,0
2613,Spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,0
2614,Heptane,CCCCCCC,0
2615,norflurane,C(C(F)(F)F)F,0
2616,Ivomec,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C.C[C@H]1CC[C@]2(CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)O[C@@H]1C(C)C,1
2617,5-Acetamido-2-fluorobenzoic acid,CC(=O)NC1=CC(=C(C=C1)F)C(=O)O,1
2618,Umbelliferone,C1=CC(=CC2=C1C=CC(=O)O2)O,1
2619,Deoxyribose 1-phosphate,C1[C@@H]([C@H](OC1OP(=O)(O)O)CO)O,1
2620,2-cyclohexyl-N-(3-pyridyl)acetamide,C1CCC(CC1)CC(=O)NC2=CN=CC=C2,1
2621,"Methyl 2-methyl-4-phenyl-1,3-thiazol-5-ylcarbamate",CC1=NC(=C(S1)NC(=O)OC)C2=CC=CC=C2,1
2622,AdoMet,C[S+](CC[C@@H](C(=O)[O-])[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
2623,Piperacillin/tazobactam,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,1
2624,"(6R)-5,10-methenyltetrahydrofolate",C1[C@@H]2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
2625,Fluconazole,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,1
2626,3-hydroxybut-3-enoic Acid,C=C(CC(=O)O)O,1
2627,metacetamol,C1=C(C=CC=C1O)NC(C)=O,0
2628,desciclovir,C1=NC(=NC2=C1N=C[N]2COCCO)N,0
2629,17,c1ccc(cc1N)c1csc(n1)N=C(N)N,0
2630,cafedrine,C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,0
2631,N-Hydroxy-2-quinolinecarboxamide,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NO,1
2632,Pyridostigmine bromide,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-],1
2633,Temelastine,Cc1ccc(CC2=CN=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,0
2634,Dipyridamole,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,1
2635,valdipromide,C(C(C(N)=O)(CCC)CCC)CC,0
2636,Quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1
2637,"(1s,3ar,6as)-2-[(2s)-2-({(2s)-2-Cyclohexyl-2-[(Pyrazin-2-Ylcarbonyl)amino]acetyl}amino)-3,3-Dimethylbutanoyl]-N-[(2r,3s)-1-(Cyclopropylamino)-2-Hydroxy-1-Oxohexan-3-Yl]octahydrocyclopenta[c]pyrrole-1-Carboxamide",CCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5,1
2638,paroxetine,[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F,0
2639,"4-(3-Aminopropyl)-3,4-dihydro-2H-1,4-benzoxazin-3-one",C1C(=O)N(C2=CC=CC=C2O1)CCCN,1
2640,Bacitracin,c1(c(cc(NC(CCC)=O)cc1)C(C)=O)OCC(CNC(C)C)O,0
2641,Ethanol,CCO,0
2642,CID 23724459,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,1
2643,Nalpha-acetyl-N-(3-bromoprop-2-yn-1-yl)-L-tyrosinamide,CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NCC#CBr,1
2644,neamine,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0
2645,niaprazine,C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,0
2646,"(1R,2S)-2-[[(2S)-2-[[(1R,3S,5S)-3-bicyclo[3.3.1]non-6-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@@H]3CC=C[C@@H](C3)C2,1
2647,piroxicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)NC3=CN=C(NC3=O)Nc4ccc(cc4)[S](N)(=O)=O)c5ccc(O)cc5)C(=O)N2[C@H]1C(O)=O,0
