,cmpdname,isosmiles,target
2492,unnamed,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,0
2493,unnamed,O=C(C=Cc1ccccc1)c1ccc(Oc2ccccc2)cc1,0
2494,Inosine triphosphate trianion,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O,1
2495,2-methylacetoacetyl-CoA(4-),CC(C(=O)C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2496,unnamed,CC1=CC(=C(c2cc(C)c(O)c(C(=O)O)c2)c2c(Cl)cccc2Cl)C=C(C(=O)O)C1=O,0
2497,Riamilovir,CSC1=NC2=NN=C(C(=O)N2N1)[N+](=O)[O-],1
2498,isovaleryl-CoA(4-),CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2499,unnamed,CCN(CC)CC(=O)Nc1ccccc1C,0
2500,unnamed,O=c1c2ccccc2oc2cc(Br)ccc12,0
2501,"(4S,5S)-1,2-Dithiane-4,5-diol",C1[C@H]([C@@H](CSS1)O)O,1
2502,CDP trianion,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O,1
2503,Liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,1
2504,unnamed,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,0
2505,unnamed,O=C1NC2(NC(=O)C1=O)Nc1ccccc1S2,0
2506,unnamed,COc1cc2oc3cc(OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,0
2507,Ifenprodil,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,1
2508,unnamed,C=C1C(=O)OC(CCCCCCCCCCCCC)C1C(=O)O,0
2509,unnamed,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0
2510,unnamed,CC1(C)C2CC3OC3(C)C1C2,0
2511,unnamed,COC1C(O)CCC2(CO2)C1C1(C)OC1CC=C(C)C,0
2512,unnamed,CCOC(=O)C1=C(C)C2=Cc3c(C)c(C(=O)OCC)c(C)n3[Cu-3]3(n4c(C)c(C(=O)OCC)c(C)c4C=C4C(C)=C(C(=O)OCC)C(C)=[N+]43)[N+]2=C1C,0
2513,unnamed,O=S(=O)(O)C(Br)(Br)Br,0
2514,"4E,15Z-Bilirubin IXa",CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C/4\\C(=C(C(=O)N4)C=C)C,1
2515,unnamed,CC1CC2OC(=O)C3(C)C2C(OC3(C)O)C2(C)C(=O)C=CC12,0
2516,Dexbudesonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1
2517,unnamed,C[Si](C)(CCC(=O)O)O[Si](C)(C)CCC(=O)O,0
2518,Asparagine,C([C@@H](C(=O)O)N)C(=O)N,1
2519,Upadacitinib,CC[C@@H]1CN(C[C@@H]1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,1
2520,unnamed,O=C(OCCN1CCCC12CCCCC2)C(c1ccccc1)C1CCCC1,0
2521,unnamed,O=[N+]([O-])c1ccc(S(=O)(=O)NN=Cc2ccccc2[N+](=O)[O-])cc1,0
2522,unnamed,C[N+]1(CCCC(O)CC[N+]2(C)CCCC2)CCCC1,0
2523,"1,3-Benzodioxole-4-carboxylic acid",C1OC2=CC=CC(=C2O1)C(=O)O,1
2524,unnamed,Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1,0
2525,unnamed,O=C(O)CS[Bi](SCC(=O)O)SCC(=O)O,0
2526,unnamed,CCOC(=O)Cc1cc(=O)[nH]n(-c2ccccc2)c1=O,0
2527,13-cis-Retinol,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\CO)/C)/C,1
2528,unnamed,CCCCN(CCCC)C(=N)OC,0
2529,Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,1
2530,unnamed,S=C(NNc1ccccc1)SSSC(=S)NNc1ccccc1,0
2531,Topotecan,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,1
2532,unnamed,CN1C(=O)CCC2(c3ccccc3)CC=C(O)C=C12,0
2533,N-methyl-1H-indole-7-carboxamide,CNC(=O)C1=CC=CC2=C1NC=C2,1
2534,4-Methylzymosterol intermediate 2,C[C@@H]1[C@H]2CCC3=C([C@]2(CCC1=O)C)CC[C@]4([C@@H]3CC[C@@H]4[C@H](C)CCC=C(C)C)C,1
2535,unnamed,CCCCOP(=S)(OCCCC)OCCCC,0
2536,unnamed,CN(C)c1ccc(C=C2CCOC2=O)cc1,0
2537,unnamed,O=C(O)C1CC2=C(CN1)Cc1ccccc12,0
2538,unnamed,O=[As](O)(O)c1ccc(N=Nc2ccc(O)cc2)cc1,0
2539,Adenine,C1=NC2=NC=NC(=C2N1)N,1
2540,unnamed,S=P1(Oc2ccccc2)OCCO1,0
2541,"N-{3-[(1,3-dimethyl-2,6-dioxo-2,3,6,9-tetrahydro-1H-purin-8-yl)sulfanyl]propyl}-N'-[2-(morpholin-4-yl)ethyl]thiourea",CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SCCCNC(=S)NCCN3CCOCC3,1
2542,unnamed,CCOC(=O)C(C(=O)OCC)C(C(=O)OCC)(C(=O)OCC)C(C(=O)OCC)C(=O)OCC,0
2543,unnamed,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1,0
2544,unnamed,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,0
2545,coenzyme A(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCS)O,1
2546,unnamed,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0
2547,unnamed,O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,0
2548,unnamed,CCCCC(CC)C(=O)OC(C)CN(CC(C)OC(=O)C(CC)CCCC)C(=O)C(C)OC(=O)C(CC)CCCC,0
2549,unnamed,C1CN1c1nc(N2CC2)nc(N2CC2)n1,0
2550,Captopril,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1
2551,Ascorbic acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1
2552,Guanosine-5'-triphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
2553,unnamed,Nc1nnc2c(n1)[nH]c1ccccc12,0
2554,unnamed,COc1ccc(C=CC(=O)O)cc1OC,0
2555,unnamed,Cc1cc2c(C(C)C)c(O)c(O)c(C=NCCc3ccccc3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=NCCc3ccccc3)c2c1O,0
2556,1-[4-(Piperidine-1-carbonyl)piperidin-1-yl]ethanone,CC(=O)N1CCC(CC1)C(=O)N2CCCCC2,1
2557,"N-[(1R)-2-(tert-butylamino)-2-oxo-1-pyridin-3-ylethyl]-N-(5-tert-butyl-1,2-oxazol-3-yl)propanamide",CCC(=O)N(C1=NOC(=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC(C)(C)C,1
2558,Ribose-1-phosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O,1
2559,unnamed,CC1(C)C(=NO)C(C)(C)C1=NO,0
2560,unnamed,CC(=O)C1CCC2C1(C)CC=C1C23C=CC2(CC(O)CCC12C)C(C(=O)O)C3C(=O)O,0
2561,"N-(4-methyl-1,3-thiazol-2-yl)propanamide",CCC(=O)NC1=NC(=CS1)C,1
2562,N-[(4-cyanophenyl)methyl]morpholine-4-carboxamide,C1COCCN1C(=O)NCC2=CC=C(C=C2)C#N,1
2563,unnamed,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,0
2564,unnamed,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21,0
2565,unnamed,c1ccc(-c2cc(N3CCOCC3)c3ccccc3[o+]2)cc1,0
2566,unnamed,Cc1cc(=O)oc2ccccc12,0
2567,unnamed,CN(NC(=O)Nc1cccc2ccccc12)c1ccccc1,0
2568,unnamed,[O-][N+]1=Cc2ccc[o+]2[Cu-3]12[N+]([O-])=Cc1ccc[o+]12,0
2569,unnamed,O=C(C=Cc1ccc(Cl)c(Cl)c1)c1ccccc1,0
2570,Sevoflurane,C(OC(C(F)(F)F)C(F)(F)F)F,1
2571,Linoleic acid,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O,1
2572,unnamed,CCOC(=O)NC(O)C(Cl)(Cl)Cl,0
2573,Methyl 4-aminobutanoate,COC(=O)CCCN,1
2574,Sodium pyruvate,CC(=O)C(=O)[O-].[Na+],1
2575,unnamed,Cc1c2ccccc2n[c-](CCl)[n+]1=O,0
2576,"1,8-Naphthyridine",C1=CC2=C(N=C1)N=CC=C2,1
2577,Bromelain,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2NC(=O)C)O)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)NC(=O)C)O)O)O,1
2578,unnamed,OCc1nc(O)cc(O)n1,0
2579,Acalabrutinib,CC#CC(=O)N1CCC[C@H]1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,1
2580,unnamed,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0
2581,2'-Deoxycytidine,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,1
2582,unnamed,CC1CSS(=O)O1,0
2583,1-[4-(4-Methoxyphenyl)piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC,1
2584,Ivomec,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C.C[C@H]1CC[C@]2(CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)O[C@@H]1C(C)C,1
2585,CID 23679441,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+],1
2586,Uridine-5'-monophosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,1
2587,unnamed,CC(=O)OCC[N+](C)(C)C.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0
2588,unnamed,CC(C)C(=N)Nc1ccc(Cl)c(Cl)c1,0
2589,unnamed,Nc1ccc(I)cn1,0
2590,unnamed,O=c1c2ccccc2oc2cc([N+](=O)[O-])cc([N+](=O)[O-])c12,0
2591,"4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-1,4-oxazonane",C1CCN(CCOCC1)C2=NC=NC3=C2C=CN3,1
2592,unnamed,CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(C(=O)Nc4ccc5cc(S(=O)(=O)O)ccc5c4)cc3)c(O)c12,0
2593,vitamin B1,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],1
2594,unnamed,O=S1(=O)CCN(c2ccccc2CC(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)CC1,0
2595,unnamed,CCCCNC(=S)SSSC(=S)NCCCC,0
2596,unnamed,Cc1c2ccccc2n[c-](C)[n+]1=O,0
2597,unnamed,C=CS(=O)(=O)O,0
2598,unnamed,Cc1c(Cc2ccc(Cl)cc2)c(=O)[nH]c(=O)n1C,0
2599,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-piperidin-2-ylmethanol",C1CCNC(C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
2600,unnamed,c1ccc(N2CCN(c3ccccn3)CC2)nc1,0
2601,unnamed,COc1ccc(C2c3cc(OC)c(OC)cc3CC3C(=O)OCC32)cc1OC,0
2602,unnamed,NS(=O)(=O)c1cc(O)nc(O)n1,0
2603,unnamed,COc1cc(NC=O)c(OC)cc1Cl,0
2604,unnamed,CCCCC(CC)=NNS(=O)(=O)c1ccc(NC(C)=O)cc1,0
2605,unnamed,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0
2606,"Adrafinil, (R)-",C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)NO,1
2607,unnamed,CNC(=S)SSC(=S)NCCNC(=S)SSC(=S)NC,0
2608,unnamed,CC[N+](C)(CC)CCC[N+]12CCC(CC1)CC2,0
2609,unnamed,Cc1cccnc1CC(O)c1ccccc1,0
2610,unnamed,CN1C(=O)CSC1=S,0
2611,Dimethyl fumarate,COC(=O)/C=C/C(=O)OC,1
2612,unnamed,CC(=O)C1CCC2C1(C)CC1OC13C21C=CC2(CC(O)CCC23C)C2C(=O)OC(=O)C21,0
2613,unnamed,CC(=O)NC(CCC(=O)C=[N+]=[N-])C(=O)O,0
2614,"(4-chlorophenyl) (1S)-6-chloro-1-(4-methoxyphenyl)-1,3,4,9-tetrahydropyrido[3,4-b]indole-2-carboxylate",COC1=CC=C(C=C1)[C@H]2C3=C(CCN2C(=O)OC4=CC=C(C=C4)Cl)C5=C(N3)C=CC(=C5)Cl,1
2615,unnamed,CC(=O)C(CCC(=O)O)(CCC(=O)O)C(C)C,0
2616,(2R)-2-(4-chlorophenoxy)propanamide,C[C@H](C(=O)N)OC1=CC=C(C=C1)Cl,1
2617,"(3S)-N-cyclopropyl-3-[[(2R)-3-(cyclopropylmethylsulfonyl)-2-[[(1S)-2,2,2-trifluoro-1-(4-fluorophenyl)ethyl]amino]propanoyl]amino]-2-oxopentanamide",CC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,1
2618,Degarelix,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,1
2619,unnamed,CCOC(=O)OC(=S)N(C1CCCCC1)C1CCCCC1,0
2620,unnamed,N=C(NC(O)C(Cl)(Cl)Cl)SCNC(=O)NCSC(=N)NC(O)C(Cl)(Cl)Cl,0
2621,unnamed,CCCSP(SCCC)SCCC,0
2622,unnamed,CCOCCCCS(=O)(=O)O,0
2623,Isoprinosine,C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,1
2624,unnamed,Cc1oc(C)c2c1C(=O)c1ccccc1C2=O,0
2625,"2-(2-Chloro-4-iodophenylamino)-3,4-difluorobenzoic acid",C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)O,1
2626,unnamed,O=Nc1c(-c2ccccc2)nnc(-c2ccccc2)c1N=O,0
2627,unnamed,CCCCC1(C(=O)OCC)OC12CCCCC2,0
2628,unnamed,N=c1[nH]ncs1,0
2629,unnamed,O=C(C=Cc1ccccc1)c1ccc(Sc2ccccc2)cc1,0
2630,"2-hydroxyethyl 2-deoxy-3,5-bis-O-(2-hydroxyethyl)-6-O-(2-{[(9E)-octadec-9-enoyl]oxy}ethyl)-alpha-L-xylo-hexofuranoside",CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H]([C@@H]1[C@@H](C[C@@H](O1)OCCO)OCCO)OCCO,1
2631,unnamed,O=[N+]([O-])c1ccc(SSc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,0
2632,unnamed,O=S(=O)(O)c1ccc(N=Nc2c(O)nc3ccccc3c2O)cc1,0
2633,unnamed,CC1=CC(C)=Nc2ccccc2N1,0
2634,Thymidine-diphosphate,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O,1
2635,(a-D-mannosyl)2-b-D-mannosyl-N-acetylglucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)CO)O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)CO)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O)O,1
2636,unnamed,O=C1C=C(O)C(=O)c2ccccc21,0
2637,unnamed,CN(C)C(C(N)=O)c1ccc(Cl)cc1,0
2638,unnamed,CN1CCCC(C#N)(c2ccccc2)CC1,0
2639,Fumarate(1-),C(=C/C(=O)[O-])\\C(=O)O,1
2640,Protoporphyrinogen(2-),CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)[O-])N2)CCC(=O)[O-])C)C=C)C)C=C)C,1
2641,unnamed,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0
2642,unnamed,O=C1CSC(=S)N1c1ccccc1,0
2643,S-methyl-5-thio-alpha-D-ribose 1-phosphate(2-),CSC[C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O,1
2644,unnamed,O=C(CCSCCC(=O)NNc1ccccc1)NNc1ccccc1,0
2645,"5-Fluoro-1-[(5-methyl-1,3,4-thiadiazol-2-yl)methyl]-1,2,3,6-tetrahydropyridine",CC1=NN=C(S1)CN2CCC=C(C2)F,1
2646,"3-(5-Chloro-1,3-benzothiazol-2-yl)propanoic acid",C1=CC2=C(C=C1Cl)N=C(S2)CCC(=O)O,1
2647,Chlorzoxazone,C1=CC2=C(C=C1Cl)NC(=O)O2,1
2648,unnamed,CCCC(C)C(=Nc1ccc(Cl)c(Cl)c1)N(C)C,0
2649,Quinazolin-4-amine,C1=CC=C2C(=C1)C(=NC=N2)N,1
2650,"(3~{S})-3-[2-[4-(3,4-dimethylphenyl)piperazin-1-yl]ethyl]-2,3-dihydroisoindol-1-one",CC1=C(C=C(C=C1)N2CCN(CC2)CC[C@H]3C4=CC=CC=C4C(=O)N3)C,1
2651,unnamed,CC(=O)Oc1ccc2c(oc(=O)c3nc(C)oc32)c1C,0
2652,Galactose-uridine-5'-diphosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,1
2653,unnamed,CCCCOB(OCCCC)OCCCC,0
2654,Acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,1
2655,Uridine-diphosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O,1
2656,unnamed,S=P(c1ccccc1)(N1CCCCC1)N1CCCCC1,0
2657,unnamed,CCOC(=O)N1C2c3ccccc3C(c3ccccc32)N1C(=O)OCC,0
2658,Adenosine diphosphate glucose,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N,1
2659,unnamed,O=[N+]([O-])c1ccc(CCc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0
2660,3-Iodo-1H-indazole-7-carbaldehyde,C1=CC2=C(NN=C2C(=C1)C=O)I,1
2661,unnamed,O=S(=O)(O)c1ccc(N=Nc2ccc(O)cc2O)cc1,0
2662,CID 154701548,CSC1=NC2=NN=C(C(=O)N2N1)[N+](=O)[O-].O.O.[Na],1
2663,unnamed,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0
2664,unnamed,CC(=O)Nc1ccc(S(=O)(=O)NN=C(C)C2CCOC2=O)cc1,0
2665,Methotrexate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1
2666,[5-Hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)([O-])[O-],1
2667,"1-Propanone, 2-methyl-1-(4-methylphenyl)-",CC1=CC=C(C=C1)C(=O)C(C)C,1
2668,"(8S)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridine-8-carboxamide",C1C[C@@H](C2=NC=CN2C1)C(=O)N,1
2669,unnamed,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0
2670,unnamed,CNC(=S)SSSC(=S)NC,0
2671,Tetramethylol-melamin-dioxy-propylen [German],C=CC(N(C1=NC(=NC(=N1)N(CO)CO)N(CO)CO)C(C=C)O)O,1
2672,unnamed,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,0
2673,unnamed,Cc1cc(C(=C2C=CC(=N)C(S(=O)(=O)O)=C2)c2ccc(N)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c1N,0
2674,unnamed,C[N+](C)(C)c1cc2c(nn1)Nc1ccccc1S2,0
2675,angiotensin A,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N,1
2676,unnamed,OCCN(CC(O)C(O)CN(CCO)C(=S)S)C(=S)S,0
2677,P-Toluenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)N,1
2678,"(1S,2S)-2-[[(2S)-2-[[(1R,3S,5S)-3-bicyclo[3.3.1]non-6-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@@H]3CC=C[C@@H](C3)C2,1
2679,beta-Tocopherol,CC1=CC(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,1
2680,unnamed,CCO[Si](C)(OCC)OCC,0
2681,unnamed,CNC(=O)Oc1ccc(Cl)cc1SSc1cc(Cl)ccc1OC(=O)NC,0
2682,"(3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate",C1[C@H](C=N[C@@H]1C(=O)[O-])O,1
2683,unnamed,N=c1nn[nH]n1-c1ccccc1,0
2684,"Beta-1,4-mannose-N-acetylglucosamine",CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,1
2685,Relacatib,C[C@@H]1CC[C@@H](C(=O)CN1S(=O)(=O)C2=CC=CC=N2)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=CC=CC=C4O3,1
2686,Lopinavir/Ritonavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O.CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1
2687,unnamed,COC(=O)C1C(=O)N(C)c2cc(C)c(C)cc2C1(C)C,0
2688,Icosapent ethyl,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)OCC,1
2689,"2-(1,3,5-trimethyl-1H-pyrazol-4-yl)acetamide",CC1=C(C(=NN1C)C)CC(=O)N,1
2690,unnamed,N=c1nc2[nH][nH]c(=N)n2c(=N)[nH]1,0
2691,Ritonavir,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,1
2692,CMP-N-acetyl-beta-neuraminate(2-),CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,1
2693,Triphosphate(1-),OP(=O)(O)OP(=O)(O)OP(=O)(O)[O-],1
2694,Sirolimus,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,1
